friday_week,source_date,price,instrument_id,raw_symbol,expiration,days_to_expiry,open_interest_x,contract_rank,log_ret_1d,log_ret_5d,log_ret_20d,vol_20d,vol_60d,roll_changed,fx_source_date,brl_per_usd,fx_log_ret_1d,fx_log_ret_5d,fx_log_ret_20d,fx_vol_20d,fx_vol_60d,market_name,position_date,open_interest_y,noncommercial_long,noncommercial_short,noncommercial_spreading,commercial_long,commercial_short,nonreportable_long,nonreportable_short,release_date,spec_net,comm_net,spec_net_pct_oi,comm_net_pct_oi,spec_z_26w,spec_z_52w,comm_z_26w,comm_z_52w,curve_source_date,rank1_price,rank1_dte,rank1_oi,rank2_price,rank2_dte,rank2_oi,rank3_price,rank3_dte,rank3_oi,rank4_price,rank4_dte,rank4_oi,rank5_price,rank5_dte,rank5_oi,rank6_price,rank6_dte,rank6_oi,cm_1m_price,cm_3m_price,cm_6m_price,spread_1_2,spread_1_3,spread_3_6,basis_cm1_spotproxy,curve_slope_1_6,curve_curvature_1_3_6,rank1_price_ret_5d,rank1_price_ret_20d,cm_3m_price_ret_5d,cm_3m_price_ret_20d,cm_6m_price_ret_5d,cm_6m_price_ret_20d,curve_slope_1_6_ret_5d,curve_slope_1_6_ret_20d,curve_curvature_1_3_6_ret_5d,curve_curvature_1_3_6_ret_20d,weather_source_date,weather_tavg_c,weather_tmax_c,weather_tmin_c,weather_precip_mm,weather_rain_mm,rain_30d,rain_7d,rain_anom_30d,tavg_anom_30d,tmin_anom_30d,rain_ratio_30d,frost_7d_flag,heat_7d_flag,fcst_rain_1_7d,fcst_rain_8_14d,fcst_rain_1_14d,fcst_tavg_1_7d,fcst_tavg_8_14d,fcst_tmin_1_7d,fcst_tmax_1_7d,fcst_cold_flag_1_7d,fcst_heat_flag_1_7d,spot_proxy_price,price_lag_1,price_lag_4,price_lag_13,price_lag_26,brl_per_usd_lag_1,brl_per_usd_lag_4,brl_per_usd_lag_13,brl_per_usd_lag_26,spec_net_lag_1,spec_net_lag_4,spec_net_lag_13,spec_net_lag_26,comm_net_lag_1,comm_net_lag_4,comm_net_lag_13,comm_net_lag_26,spec_net_pct_oi_lag_1,spec_net_pct_oi_lag_4,spec_net_pct_oi_lag_13,spec_net_pct_oi_lag_26,comm_net_pct_oi_lag_1,comm_net_pct_oi_lag_4,comm_net_pct_oi_lag_13,comm_net_pct_oi_lag_26,rain_30d_lag_1,rain_30d_lag_4,rain_30d_lag_13,rain_30d_lag_26,rain_7d_lag_1,rain_7d_lag_4,rain_7d_lag_13,rain_7d_lag_26,tavg_anom_30d_lag_1,tavg_anom_30d_lag_4,tavg_anom_30d_lag_13,tavg_anom_30d_lag_26,tmin_anom_30d_lag_1,tmin_anom_30d_lag_4,tmin_anom_30d_lag_13,tmin_anom_30d_lag_26,rain_ratio_30d_lag_1,rain_ratio_30d_lag_4,rain_ratio_30d_lag_13,rain_ratio_30d_lag_26,rank1_price_lag_1,rank1_price_lag_4,rank1_price_lag_13,rank1_price_lag_26,cm_3m_price_lag_1,cm_3m_price_lag_4,cm_3m_price_lag_13,cm_3m_price_lag_26,cm_6m_price_lag_1,cm_6m_price_lag_4,cm_6m_price_lag_13,cm_6m_price_lag_26,curve_slope_1_6_lag_1,curve_slope_1_6_lag_4,curve_slope_1_6_lag_13,curve_slope_1_6_lag_26,curve_curvature_1_3_6_lag_1,curve_curvature_1_3_6_lag_4,curve_curvature_1_3_6_lag_13,curve_curvature_1_3_6_lag_26,spot_proxy_price_lag_1,spot_proxy_price_lag_4,spot_proxy_price_lag_13,spot_proxy_price_lag_26,price_brl_per_usd_interaction,price_spec_net_interaction,price_rain_30d_interaction,rank1_price_brl_per_usd_interaction,rank1_price_spec_net_interaction,cm_3m_price_cm_6m_price_interaction,target_ret_1w,target_ret_4w,target_ret_13w,target_ret_26w
2021-01-29,2021-01-29,122.95,0,KC_LOCAL,2022-01-29,365,,1,-0.008503796942835252,-0.008906941475608398,-0.01973085953661875,0.016648759519493146,0.019706478848454757,False,2021-01-29,5.4753,0.008750021432286705,0.008400020047129423,0.05233872452526986,0.014083047750646926,0.012391739658902239,COFFEE C - ICE FUTURES U.S.,2021-01-26,274595,64918,22827,58338,64918,22827,13209,6752,2021-01-29,42091,42091,0.1532839272382964,0.1532839272382964,-0.07887768549850432,0.6444968466993446,-0.07887768549850432,0.6444968466993446,2021-01-29,122.95,365,,,,,,,,,,,,,,,,,122.95,122.95,122.95,,,0.0,0.0,0.0,0.0,-0.008906941475608398,-0.01973085953661875,-0.008906941475608398,-0.01973085953661875,-0.008906941475608398,-0.01973085953661875,,,,,2021-01-29,23.3,29.5,16.3,0.0,0.0,160.39999999999998,2.6000000000000427,-97.99020979020979,0.072027972027972,-0.6771911421911423,0.6207665535402085,0.0,0.0,,,,,,,,,,122.95,124.05,128.25,104.4,118.95,5.4295,5.1961,5.7712,5.2027,42972.0,40680.0,35421.0,14410.0,42972.0,40680.0,35421.0,14410.0,0.1605943620810147,0.15756815171163635,0.1281122958290534,0.05315283746150016,0.1605943620810147,0.15756815171163635,0.1281122958290534,0.05315283746150016,212.8,250.9,158.5,0.0999999999999929,16.600000000000044,40.80000000000004,71.90000000000005,0.10000000000004441,-0.2747102897102895,-0.15103785103785097,0.5766666666666667,0.5434920634920634,-0.4689638139638139,-0.28736929736929717,0.4806349206349209,0.4880952380952382,0.8473524049538894,0.9802923497267759,1.4194635165678708,0.017114914425426658,124.05,128.25,104.4,118.95,124.05,128.25,104.4,118.95,124.05,128.25,104.4,118.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.05,128.25,104.4,118.95,673.188135,5175088.45,19721.179999999997,673.188135,5175088.45,15116.702500000001,0.01252794724256071,0.1071076668244864,0.1295074472992608,0.3786759520098903
2021-02-05,2021-02-05,124.5,0,KC_LOCAL,2022-02-05,365,,1,0.003621005766952362,0.01252794724256071,0.02768906534571586,0.014298083348853166,0.01964284397217463,False,2021-02-05,5.3878,-0.00048245533585038116,-0.016109930387646642,0.0037376269628566663,0.012930460315221425,0.010435603579728364,COFFEE C - ICE FUTURES U.S.,2021-02-02,276108,67084,23041,59170,67084,23041,12436,6141,2021-02-05,44043,44043,0.15951366856447477,0.15951366856447477,0.03140335914684005,0.7058093422179945,0.03140335914684005,0.7058093422179945,2021-02-05,124.5,365,,,,,,,,,,,,,,,,,124.5,124.5,124.5,,,0.0,0.0,0.0,0.0,0.01252794724256071,0.02768906534571586,0.01252794724256071,0.02768906534571586,0.01252794724256071,0.02768906534571586,,,,,2021-02-05,22.0,26.0,19.6,15.3,15.3,160.0,44.200000000000045,-79.89545454545454,0.13772727272727253,-0.5509090909090908,0.6669571972639597,0.0,0.0,,,,,,,,,,124.5,122.95,123.7,106.95,115.45,5.4753,5.3677,5.5307,5.4221,42091.0,40975.0,28021.0,33332.0,42091.0,40975.0,28021.0,33332.0,0.1532839272382964,0.15582158571042853,0.09810175330495183,0.12327698117115352,0.1532839272382964,0.15582158571042853,0.09810175330495183,0.12327698117115352,160.39999999999998,250.2,174.4,0.0999999999999929,2.6000000000000427,49.600000000000044,15.900000000000043,0.0,0.072027972027972,-0.09162226662226645,-0.6309523809523809,-0.21492063492063476,-0.6771911421911423,-0.4342091242091243,-0.5355555555555552,-0.19476190476190441,0.6207665535402085,0.9509210707665189,1.346371590324241,0.01619121048573517,122.95,123.7,106.95,115.45,122.95,123.7,106.95,115.45,122.95,123.7,106.95,115.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.95,123.7,106.95,115.45,670.7811,5483353.5,19920.0,670.7811,5483353.5,15500.25,-0.027276268642227545,0.0335668236390832,0.20154654399635394,0.3461782791333895
2021-02-12,2021-02-12,121.15,0,KC_LOCAL,2022-02-12,365,,1,-0.0004126263726793019,-0.027276268642227545,-0.04990975416293121,0.010478539218683138,0.01830403396922421,False,2021-02-12,5.3809,0.0035186066144948366,-0.0012814919060384867,0.02067349273930237,0.00983058788736197,0.009985998814496508,COFFEE C - ICE FUTURES U.S.,2021-02-09,276879,67941,26005,58889,67941,26005,13027,6356,2021-02-12,41936,41936,0.15145966288523147,0.15145966288523147,-0.1588947444176102,0.5642349966054893,-0.1588947444176102,0.5642349966054893,2021-02-12,121.15,365,,,,,,,,,,,,,,,,,121.15,121.15,121.15,,,0.0,0.0,0.0,0.0,-0.027276268642227545,-0.04990975416293121,-0.027276268642227545,-0.04990975416293121,-0.027276268642227545,-0.04990975416293121,,,,,2021-02-12,19.6,21.7,18.1,24.6,24.6,163.89999999999998,69.50000000000004,-70.91818181818181,-0.33151515151515165,-0.9301515151515148,0.6979868370112272,0.0,0.0,,,,,,,,,,121.15,124.5,128.15,109.25,114.7,5.3878,5.2708,5.4848,5.3846,44043.0,34447.0,24006.0,39025.0,44043.0,34447.0,24006.0,39025.0,0.15951366856447477,0.13044005104455797,0.08502153340511134,0.14597789290590457,0.15951366856447477,0.13044005104455797,0.08502153340511134,0.14597789290590457,160.0,287.7,214.2,0.0999999999999929,44.200000000000045,82.20000000000005,45.200000000000045,0.0,0.13772727272727253,-0.20367854367854352,-1.084920634920635,-0.43793650793650774,-0.5509090909090908,-0.16452658452658445,-1.00063492063492,-0.19714285714285693,0.6669571972639597,1.1396574668593173,1.3543899795254726,0.01592115238817173,124.5,128.15,109.25,114.7,124.5,128.15,109.25,114.7,124.5,128.15,109.25,114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.5,128.15,109.25,114.7,651.896035,5080546.4,19856.484999999997,651.896035,5080546.4,14677.322500000002,0.05108691733594608,0.0891757684555439,0.1745184581256742,0.41108965136735315
2021-02-19,2021-02-19,127.5,0,KC_LOCAL,2022-02-19,365,,1,-0.0007840063122086455,0.0506742909632668,0.008269391482506766,0.012120333331696851,0.01735723528948811,False,2021-02-19,5.3918,-0.005806766200668153,-0.001852950426398486,0.016663156131038213,0.010008021297215411,0.00996421371972172,COFFEE C - ICE FUTURES U.S.,2021-02-16,258118,67420,23718,53227,67420,23718,11742,6600,2021-02-19,43702,43702,0.16931016046924274,0.16931016046924274,0.24906692326080818,0.7865432168588768,0.24906692326080818,0.7865432168588768,2021-02-19,127.5,365,,,,,,,,,,,,,,,,,127.5,127.5,127.5,,,0.0,0.0,0.0,0.0,0.0506742909632668,0.008269391482506766,0.0506742909632668,0.008269391482506766,0.0506742909632668,0.008269391482506766,,,,,2021-02-19,23.6,28.6,19.2,1.2,1.2,142.79999999999998,26.500000000000043,-75.65454545454546,-0.41530303030303034,-0.8506060606060603,0.6536828963795255,0.0,0.0,,,,,,,,,,127.5,121.15,124.05,115.5,120.1,5.3809,5.4295,5.3499,5.6058,41936.0,42972.0,22907.0,43061.0,41936.0,42972.0,22907.0,43061.0,0.15145966288523147,0.1605943620810147,0.08949025674683168,0.16596968213651134,0.15145966288523147,0.1605943620810147,0.08949025674683168,0.16596968213651134,163.89999999999998,212.8,223.9,0.4999999999999929,69.50000000000004,16.600000000000044,67.40000000000005,0.40000000000004443,-0.33151515151515165,-0.2747102897102895,-0.6592063492063491,0.06476190476190477,-0.9301515151515148,-0.4689638139638139,-0.7231746031746028,0.1895238095238098,0.6979868370112272,0.8473524049538894,1.295146540326135,0.06429883649724343,121.15,124.05,115.5,120.1,121.15,124.05,115.5,120.1,121.15,124.05,115.5,120.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.15,124.05,115.5,120.1,687.4544999999999,5572005.0,18206.999999999996,687.4544999999999,5572005.0,16256.25,0.07076907088820716,-0.016209091786049575,0.16318537404093542,0.33507069469592443
2021-02-26,2021-02-26,136.85,0,KC_LOCAL,2022-02-26,365,,1,-0.01702631241363118,0.07076907088820716,0.09860386988165112,0.016760052609450436,0.01711454712556354,False,2021-02-26,5.5296,0.01277658657898186,0.02523619925359428,0.027092589480040525,0.008902911460247975,0.010438700423469779,COFFEE C - ICE FUTURES U.S.,2021-02-23,260830,76303,16845,50129,76303,16845,12539,6649,2021-02-26,59458,59458,0.22795690679753097,0.22795690679753097,1.5142779103587702,1.5690070950114483,1.5142779103587702,1.5690070950114483,2021-02-26,136.85,365,,,,,,,,,,,,,,,,,136.85,136.85,136.85,,,0.0,0.0,0.0,0.0,0.07076907088820716,0.09860386988165112,0.07076907088820716,0.09860386988165112,0.07076907088820716,0.09860386988165112,,,,,2021-02-26,20.5,23.4,18.6,17.3,17.3,172.1,31.90000000000004,-33.43636363636362,-0.61,-0.6687878787878784,0.8373214206731833,0.0,0.0,,,,,,,,,,136.85,127.5,122.95,121.7,127.1,5.3918,5.4753,5.3488,5.4673,43702.0,42091.0,30616.0,50469.0,43702.0,42091.0,30616.0,50469.0,0.16931016046924274,0.1532839272382964,0.12074078748107017,0.19452078025692515,0.16931016046924274,0.1532839272382964,0.12074078748107017,0.19452078025692515,142.79999999999998,160.39999999999998,164.8,2.6999999999999926,26.500000000000043,2.6000000000000427,11.200000000000044,2.200000000000044,-0.41530303030303034,0.072027972027972,-0.2655555555555556,-0.7731746031746031,-0.8506060606060603,-0.6771911421911423,-0.7461904761904761,-0.5704761904761902,0.6536828963795255,0.6207665535402085,0.8645731844412802,0.5235457063711897,127.5,122.95,121.7,127.1,127.5,122.95,121.7,127.1,127.5,122.95,121.7,127.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,122.95,121.7,127.1,756.72576,8136827.3,23551.885,756.72576,8136827.3,18727.922499999997,-0.061012895942842545,-0.06295653115141356,0.1708690630621668,0.32550358903579296
2021-03-05,2021-03-05,128.75,0,KC_LOCAL,2022-03-05,365,,1,0.0027221482879846303,-0.061012895942842545,0.037187829406035475,0.01792720015603177,0.016413898453683184,False,2021-03-05,5.6864,0.015275047589117121,0.027961878790650322,0.06253340460943137,0.010796833000265392,0.010892016581335822,COFFEE C - ICE FUTURES U.S.,2021-03-02,265524,79433,18183,56097,79433,18183,12209,5764,2021-03-05,61250,61250,0.2306759464304545,0.2306759464304545,1.566540600655875,1.534768278440576,1.566540600655875,1.534768278440576,2021-03-05,128.75,365,,,,,,,,,,,,,,,,,128.75,128.75,128.75,,,0.0,0.0,0.0,0.0,-0.061012895942842545,0.037187829406035475,-0.061012895942842545,0.037187829406035475,-0.061012895942842545,0.037187829406035475,,,,,2021-03-05,21.9,25.9,18.4,0.4,0.4,223.09999999999997,76.60000000000002,24.42272727272728,-1.0974242424242424,-0.8192424242424239,1.1229266283831705,0.0,0.0,,,,,,,,,,128.75,136.85,124.5,115.35,134.8,5.5296,5.3878,5.17,5.2842,59458.0,44043.0,32265.0,60362.0,59458.0,44043.0,32265.0,60362.0,0.22795690679753097,0.15951366856447477,0.12364911473902046,0.22796608569216534,0.22795690679753097,0.15951366856447477,0.12364911473902046,0.22796608569216534,172.1,160.0,130.9,2.5999999999999925,31.90000000000004,44.200000000000045,7.100000000000043,0.0,-0.61,0.13772727272727253,0.03047619047619037,-0.4573015873015875,-0.6687878787878784,-0.5509090909090908,-0.7877777777777776,-0.4582539682539681,0.8373214206731833,0.6669571972639597,0.6472111694488264,0.33455882352941085,136.85,124.5,115.35,134.8,136.85,124.5,115.35,134.8,136.85,124.5,115.35,134.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.85,124.5,115.35,134.8,732.124,7885937.5,28724.124999999996,732.124,7885937.5,16576.5625,0.028332676174233157,-0.05713557001177897,0.2275609646275966,0.3920420877760237
2021-03-12,2021-03-12,132.45,0,KC_LOCAL,2022-03-12,365,,1,0.0049195936496715855,0.028332676174233157,0.08876314208286461,0.017525948581516303,0.015214702920352497,False,2021-03-12,5.5634,-0.004483588636871907,-0.021867926820872324,0.029477200796973756,0.013762981210815036,0.011954771246092592,COFFEE C - ICE FUTURES U.S.,2021-03-09,275694,74405,20621,65826,74405,20621,11863,6077,2021-03-12,53784,53784,0.1950858560578032,0.1950858560578032,0.8749654367007104,0.9922538875051402,0.8749654367007104,0.9922538875051402,2021-03-12,132.45,365,,,,,,,,,,,,,,,,,132.45,132.45,132.45,,,0.0,0.0,0.0,0.0,0.028332676174233157,0.08876314208286461,0.028332676174233157,0.08876314208286461,0.028332676174233157,0.08876314208286461,,,,,2021-03-12,23.1,28.9,17.9,1.2,1.2,196.1,26.90000000000003,9.831818181818186,-1.1984848484848483,-0.7939393939393938,1.0527831328241295,0.0,0.0,,,,,,,,,,132.45,128.75,121.15,119.1,133.35,5.6864,5.3809,5.0685,5.2848,61250.0,41936.0,31519.0,64978.0,61250.0,41936.0,31519.0,64978.0,0.2306759464304545,0.15145966288523147,0.12287246898853102,0.24479631701684393,0.2306759464304545,0.15145966288523147,0.12287246898853102,0.24479631701684393,223.09999999999997,163.89999999999998,187.5,2.5999999999999925,76.60000000000002,69.50000000000004,64.00000000000004,0.0,-1.0974242424242424,-0.33151515151515165,-0.5173015873015875,-0.01428571428571459,-0.8192424242424239,-0.9301515151515148,-0.7342857142857139,-0.4225396825396824,1.1229266283831705,0.6979868370112272,0.8276579644343549,0.23646600259852685,128.75,121.15,119.1,133.35,128.75,121.15,119.1,133.35,128.75,121.15,119.1,133.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.75,121.15,119.1,133.35,736.8723299999999,7123690.8,25973.444999999996,736.8723299999999,7123690.8,17543.0025,-0.05429794290564728,-0.040051560287446546,0.1729027318289549,0.3373886046340215
2021-03-19,2021-03-19,125.45,0,KC_LOCAL,2022-03-19,365,,1,-0.007544208900325738,-0.05429794290564728,-0.016209091786049575,0.0207120304390472,0.016617070338006745,False,2021-03-19,5.5076,-0.00709222830949191,-0.010080475569242525,0.021249675654129673,0.015021713501884125,0.012347703296234103,COFFEE C - ICE FUTURES U.S.,2021-03-16,279703,75413,22470,67015,75413,22470,11530,5971,2021-03-19,52943,52943,0.1892829179522565,0.1892829179522565,0.8552279838120319,0.876504933013121,0.8552279838120319,0.876504933013121,2021-03-19,125.45,365,,,,,,,,,,,,,,,,,125.45,125.45,125.45,,,0.0,0.0,0.0,0.0,-0.05429794290564728,-0.016209091786049575,-0.05429794290564728,-0.016209091786049575,-0.05429794290564728,-0.016209091786049575,,,,,2021-03-19,22.6,27.7,17.9,0.6,0.6,165.2,27.20000000000003,-21.922727272727272,-0.8881818181818183,-0.9518181818181819,0.8828430539023975,0.0,0.0,,,,,,,,,,125.45,132.45,127.5,123.7,113.6,5.5634,5.3918,5.098,5.2883,53784.0,43702.0,36105.0,66339.0,53784.0,43702.0,36105.0,66339.0,0.1950858560578032,0.16931016046924274,0.141447896792594,0.2450564997839008,0.1950858560578032,0.16931016046924274,0.141447896792594,0.2450564997839008,196.1,142.79999999999998,132.7,2.5999999999999925,26.90000000000003,26.500000000000043,37.700000000000045,0.0,-1.1984848484848483,-0.41530303030303034,-0.027619047619047876,-0.44634920634920644,-0.7939393939393938,-0.8506060606060603,-0.7569841269841268,-1.1019047619047617,1.0527831328241295,0.6536828963795255,0.5501006751154802,0.1862845445240527,132.45,127.5,123.7,113.6,132.45,127.5,123.7,113.6,132.45,127.5,123.7,113.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.45,127.5,123.7,113.6,690.9284200000001,6641699.350000001,20724.34,690.9284200000001,6641699.350000001,15737.702500000001,0.02402163152284308,0.029067246729418322,0.17806113229612072,0.4008043366376116
2021-03-26,2021-03-26,128.5,0,KC_LOCAL,2022-03-26,365,,1,0.014896394625198739,0.02402163152284308,-0.06295653115141356,0.018087887060424038,0.0171934733888815,False,2021-03-26,5.7036,0.008044755792424464,0.03496859783774664,0.030982074238282215,0.014765520059205806,0.01258460304172811,COFFEE C - ICE FUTURES U.S.,2021-03-23,284944,74093,27665,65520,74093,27665,12582,6657,2021-03-26,46428,46428,0.16293727890392498,0.16293727890392498,0.2584802510285137,0.4883631935429038,0.2584802510285137,0.4883631935429038,2021-03-26,128.5,365,,,,,,,,,,,,,,,,,128.5,128.5,128.5,,,0.0,0.0,0.0,0.0,0.02402163152284308,-0.06295653115141356,0.02402163152284308,-0.06295653115141356,0.02402163152284308,-0.06295653115141356,,,,,2021-03-26,23.4,28.7,18.1,0.1,0.1,155.5,1.1000000000000285,-30.82727272727273,-0.7475757575757576,-1.0784848484848486,0.8345530835284933,0.0,0.0,,,,,,,,,,128.5,125.45,136.85,125.95,113.65,5.5076,5.5296,5.1785,5.5661,52943.0,59458.0,38775.0,61741.0,52943.0,59458.0,38775.0,61741.0,0.1892829179522565,0.22795690679753097,0.15121852295284635,0.22402394775036286,0.1892829179522565,0.22795690679753097,0.15121852295284635,0.22402394775036286,165.2,172.1,212.89999999999998,18.299999999999994,27.20000000000003,31.90000000000004,103.80000000000005,18.300000000000047,-0.8881818181818183,-0.61,-0.1049206349206352,0.0157142857142856,-0.9518181818181819,-0.6687878787878784,-0.5965079365079364,-0.6563492063492065,0.8828430539023975,0.8373214206731833,0.8668230640970955,0.7188552188552185,125.45,136.85,125.95,113.65,125.45,136.85,125.95,113.65,125.45,136.85,125.95,113.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.45,136.85,125.95,113.65,732.9126,5965998.0,19981.75,732.9126,5965998.0,16512.25,-0.05519193480320789,0.06295653115141359,0.2019079912452755,0.41373175296295767
2021-04-02,2021-04-01,121.6,0,KC_LOCAL,2022-04-01,365,,1,-0.015504186535965312,-0.04029554017800918,-0.05441342172379429,0.019061022875665606,0.01760403197994486,False,2021-04-01,5.6843,-0.0021790712427078116,0.004655189941233513,0.014905677185557915,0.013642617989719054,0.012209620208629816,COFFEE C - ICE FUTURES U.S.,2021-03-30,287409,70698,33081,61649,70698,33081,12980,8053,2021-04-02,37617,37617,0.1308831664979176,0.1308831664979176,-0.5603924698547832,0.03778821829628765,-0.5603924698547832,0.03778821829628765,2021-04-01,121.6,365,,,,,,,,,,,,,,,,,121.6,121.6,121.6,,,0.0,0.0,0.0,0.0,-0.04029554017800918,-0.05441342172379429,-0.04029554017800918,-0.05441342172379429,-0.04029554017800918,-0.05441342172379429,,,,,2021-04-02,22.7,28.2,16.7,0.0,0.0,61.1,5.500000000000028,-93.09545454545456,-0.22151515151515136,-0.8981818181818184,0.3962503316334051,0.0,0.0,,,,,,,,,,121.6,128.5,128.75,128.25,108.95,5.7036,5.6864,5.1961,5.6458,46428.0,61250.0,40680.0,54931.0,46428.0,61250.0,40680.0,54931.0,0.16293727890392498,0.2306759464304545,0.15756815171163635,0.1974394088067947,0.16293727890392498,0.2306759464304545,0.15756815171163635,0.1974394088067947,155.5,223.09999999999997,250.9,18.299999999999994,1.1000000000000285,76.60000000000002,40.80000000000004,0.0,-0.7475757575757576,-1.0974242424242424,-0.15103785103785097,0.9244444444444445,-1.0784848484848486,-0.8192424242424239,-0.28736929736929717,-0.09253968253968263,0.8345530835284933,1.1229266283831705,0.9802923497267759,0.47995503934057687,128.5,128.75,128.25,108.95,128.5,128.75,128.25,108.95,128.5,128.75,128.25,108.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,128.75,128.25,108.95,691.21088,4574227.2,7429.76,691.21088,4574227.2,14786.56,0.04541668589856548,0.14054824642939595,0.22675544163061212,0.5176280923197482
2021-04-09,2021-04-09,127.25,0,KC_LOCAL,2022-04-09,365,,1,-0.004704046306563473,0.04541668589856548,-0.035131966637774854,0.020751501941330772,0.017405541654409377,False,2021-04-09,5.6439,0.011189426321431595,-0.007132672671578312,0.00988229510886269,0.010549081598440676,0.011959144942849791,COFFEE C - ICE FUTURES U.S.,2021-04-06,289363,67634,35730,66157,67634,35730,12223,7719,2021-04-09,31904,31904,0.11025597605775445,0.11025597605775445,-1.0542092196726496,-0.24672000040559822,-1.0542092196726496,-0.24672000040559822,2021-04-09,127.25,365,,,,,,,,,,,,,,,,,127.25,127.25,127.25,,,0.0,0.0,0.0,0.0,0.04541668589856548,-0.035131966637774854,0.04541668589856548,-0.035131966637774854,0.04541668589856548,-0.035131966637774854,,,,,2021-04-09,19.8,25.6,14.1,0.0,0.0,55.4,20.200000000000028,-88.08008658008659,-0.07784992784992764,-0.9427922077922084,0.386116298926801,0.0,0.0,,,,,,,,,,127.25,121.6,132.45,123.7,111.55,5.6843,5.5634,5.3677,5.5387,37617.0,53784.0,40975.0,47505.0,37617.0,53784.0,40975.0,47505.0,0.1308831664979176,0.1950858560578032,0.15582158571042853,0.17053531683921827,0.1308831664979176,0.1950858560578032,0.15582158571042853,0.17053531683921827,61.1,196.1,250.2,19.399999999999995,5.500000000000028,26.90000000000003,49.600000000000044,1.1000000000000445,-0.22151515151515136,-1.1984848484848483,-0.09162226662226645,1.9225396825396828,-0.8981818181818184,-0.7939393939393938,-0.4342091242091243,0.7906349206349204,0.3962503316334051,1.0527831328241295,0.9509210707665189,0.3484433800889496,121.6,132.45,123.7,111.55,121.6,132.45,123.7,111.55,121.6,132.45,123.7,111.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.6,132.45,123.7,111.55,718.186275,4059784.0,7049.65,718.186275,4059784.0,16192.5625,0.014820864111217327,0.17969860447048408,0.17311096536367826,0.45889103186683095
2021-04-16,2021-04-16,129.15,0,KC_LOCAL,2022-04-16,365,,1,-0.027116421796312153,0.014820864111217327,0.0215230378290924,0.018595523851923562,0.017260426087841327,False,2021-04-16,5.6322,0.0016703691133904675,-0.0020751863141934552,0.015278944691291927,0.009089785196117035,0.011421755557255373,COFFEE C - ICE FUTURES U.S.,2021-04-13,279699,65557,30697,60588,65557,30697,12833,7783,2021-04-16,34860,34860,0.1246339815301449,0.1246339815301449,-0.6112062316622352,-0.039399061835028636,-0.6112062316622352,-0.039399061835028636,2021-04-16,129.15,365,,,,,,,,,,,,,,,,,129.15,129.15,129.15,,,0.0,0.0,0.0,0.0,0.014820864111217327,0.0215230378290924,0.014820864111217327,0.0215230378290924,0.014820864111217327,0.0215230378290924,,,,,2021-04-16,20.8,26.2,15.9,0.0,0.0,27.8,0.40000000000002844,-89.66450216450215,-0.24873737373737334,-1.2077777777777778,0.2366672440416742,0.0,0.0,,,,,,,,,,129.15,127.25,125.45,128.15,107.25,5.6439,5.5076,5.2708,5.622,31904.0,52943.0,34447.0,46226.0,31904.0,52943.0,34447.0,46226.0,0.11025597605775445,0.1892829179522565,0.13044005104455797,0.168927511657482,0.11025597605775445,0.1892829179522565,0.13044005104455797,0.168927511657482,55.4,165.2,287.7,38.89999999999999,20.200000000000028,27.20000000000003,82.20000000000005,19.500000000000046,-0.07784992784992764,-0.8881818181818183,-0.20367854367854352,2.0158730158730163,-0.9427922077922084,-0.9518181818181819,-0.16452658452658445,1.1588888888888886,0.386116298926801,0.8828430539023975,1.1396574668593173,0.5642743662360985,127.25,125.45,128.15,107.25,127.25,125.45,128.15,107.25,127.25,125.45,128.15,107.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.25,125.45,128.15,107.25,727.39863,4502169.0,3590.3700000000003,727.39863,4502169.0,16679.7225,0.05791091594483847,0.11057338584635945,0.22167131053067826,0.45419996407261004
